,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
4700,XM_001120233.4,0.231416144,0.452246229,0.26790327,0.223864831,5.173244203,0.126693919,0.064950451,0.050286702,0.135511399,0.135511399
4701,XM_625009.6,0.231611386,0.452531499,-0.175447758,0.146668681,7.623870862,0.046841512,0.012076543,0.029315958,0.073970264,0.073970264
4702,XM_026442252.1,0.231711957,0.452631716,-0.16842109,0.140824955,7.999532506,0.081563078,0.008807161,0.070477376,0.07051951,0.07051951
4703,XM_006566974.3,0.231864335,0.452743761,0.194734835,0.162880305,10.38247024,0.109157751,0.001740182,0.104379792,0.071120363,0.104379792
4704,XM_392530.7,0.231867899,0.452743761,0.257915033,0.215727196,7.96671745,0.19148141,0.010123573,0.176029319,0.070767595,0.176029319
4705,XM_394225.7,0.231948061,0.452804026,0.344646268,0.288321083,4.186933675,0.136201147,0.131430496,-0.019438138,0.201085692,0.201085692
4706,XM_026445869.1,0.232005046,0.452819028,0.256263524,0.21440881,8.580616379,0.189137846,0.006681595,0.177202955,0.068117457,0.177202955
4707,XM_624095.5,0.232148213,0.452905976,-0.608254021,0.509065884,3.594661262,1.066145598,0.375913665,0.660678632,0.275945258,0.660678632
4708,XM_397181.7,0.232127278,0.452905976,-0.308133738,0.257874729,8.467645651,0.273583376,0.006947198,0.259050305,0.068360253,0.259050305
4709,XR_003305725.1,0.232379171,0.453201553,-0.504763142,0.422660281,3.256454055,0.447649273,0.37838831,0.02843996,0.336178544,0.336178544
4710,XR_001703319.2,0.232398401,0.453201553,-0.748505445,0.626782193,2.705860631,1.616064864,0.370199961,1.201223707,0.472956554,1.201223707
4711,XM_006569901.3,0.232469787,0.453244533,0.193446152,0.162012365,7.573872432,0.107971601,0.012538145,0.092453881,0.074535813,0.092453881
4712,XM_624090.5,0.232524204,0.453254417,0.201382049,0.16867838,6.664542453,0.052197887,0.023289518,0.021049724,0.090520065,0.090520065
4713,XM_003250028.4,0.232606675,0.45331897,0.202463946,0.169614526,8.527319385,0.118335699,0.0065542,0.108522149,0.068224351,0.108522149
4714,XM_016913949.2,0.23285447,0.453705623,-0.218886949,0.183470216,6.561677861,0.138445328,0.024845425,0.109799856,0.092791609,0.109799856
4715,XM_006568054.3,0.233027241,0.453945961,0.263830492,0.221223508,5.196551911,0.151347546,0.061194921,0.081075584,0.134564441,0.134564441
4716,NM_001242517.1,0.233197123,0.454180571,-0.169777799,0.142411499,7.89505288,0.066967942,0.009780466,0.053735329,0.071343675,0.071343675
4717,XM_026443925.1,0.233316598,0.454316929,0.346825847,0.290995741,8.741284605,0.348209991,0.005883251,0.332830835,0.067846148,0.332830835
4718,XM_393097.7,0.233453811,0.45448776,-0.42596285,0.357498631,5.330349211,0.52552484,0.104996932,0.406224153,0.129413117,0.406224153
4719,XM_395835.7,0.233553738,0.454585946,0.213849432,0.179516177,7.574477983,0.132505703,0.013297389,0.115606842,0.074528805,0.115606842
4720,XM_016917029.2,0.233692863,0.454695185,-0.307055975,0.25783524,4.77611619,0.266955066,0.11110912,0.147976058,0.154806924,0.154806924
4721,XM_001121022.5,0.233795542,0.454695185,0.242048486,0.203293016,6.681841673,0.169914713,0.023815785,0.141496417,0.090153007,0.141496417
4722,XM_016912453.2,0.233797506,0.454695185,-0.222954699,0.187257208,6.05087049,0.103869068,0.034081877,0.063003896,0.10617917,0.10617917
4723,XM_003251885.4,0.233807878,0.454695185,0.182305294,0.153119615,9.28806476,0.096393026,0.003547112,0.090235353,0.068015132,0.090235353
4724,XM_624191.6,0.234071175,0.455110868,0.686084355,0.576572024,3.836744298,1.366614915,0.253512498,1.076228699,0.241269024,1.076228699
4725,XM_006558441.3,0.234394009,0.455612606,0.687647806,0.578284865,2.082679617,1.374572507,0.579185968,0.758467573,0.711177068,0.758467573
4726,XM_006568520.3,0.234428435,0.455612606,0.159799029,0.134394611,10.12892332,0.044196023,0.002003581,0.038053378,0.070244065,0.070244065
4727,XM_026440825.1,0.234729926,0.456090472,-0.23459195,0.197424314,7.065835615,0.160187312,0.016591339,0.139314101,0.082218189,0.139314101
