,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
1767,XM_006557596.3,0.029223548,0.188555558,-0.529790323,0.242972066,12.44322119,0.237554192,0.000414549,0.176691727,0.010464557,0.176691727
1768,XM_006567448.3,0.029301152,0.188949339,0.172965437,0.079363387,10.93006249,0.025337049,0.001082282,0.01781336,0.013054281,0.01781336
1769,XM_006558609.2,0.029322183,0.18897807,0.168030501,0.077109065,14.42898499,0.02391609,0.000103088,0.017734336,0.015951525,0.017734336
1770,XM_026439191.1,0.029410283,0.189438777,0.217610604,0.099915658,9.651325225,0.039960837,0.002871749,0.026878858,0.027077667,0.027077667
1771,XM_026443786.1,0.029463963,0.189541213,-0.33964208,0.155997867,8.825366994,0.097830024,0.005007063,0.06799894,0.040586954,0.06799894
1772,XM_006560791.3,0.029461687,0.189541213,0.196459382,0.090232679,10.42457994,0.032731542,0.001636184,0.022789625,0.016748624,0.022789625
1773,XM_006568717.3,0.029476061,0.189541213,-0.38305121,0.17594882,10.35902018,0.124447665,0.00178367,0.091090292,0.017375207,0.091090292
1774,XM_623196.5,0.029554896,0.18994102,0.222972378,0.102468694,14.58485864,0.042195004,8.49693E-05,0.03141453,0.016722823,0.03141453
1775,XM_006566073.3,0.029589125,0.190053864,-0.430698476,0.197972468,11.55189792,0.157481497,0.00074714,0.116832154,0.01080971,0.116832154
1776,XM_001120018.3,0.02962097,0.190151284,-0.13179175,0.060590507,11.8003929,0.009856177,0.000575916,0.005055159,0.010437713,0.010437713
1777,XM_395004.7,0.02974385,0.190725326,0.131649206,0.060570567,12.28231085,0.014732577,0.000398889,0.010607491,0.010332888,0.010607491
1778,XM_001120296.5,0.029732867,0.190725326,-0.321643082,0.147975024,13.44818198,0.087932823,0.000177922,0.065511901,0.012392481,0.065511901
1779,XR_410093.3,0.029832849,0.190988535,0.236897238,0.109053518,9.291557093,0.031355874,0.003279949,0.014375423,0.032398061,0.032398061
1780,XM_026440915.1,0.02982408,0.190988535,-0.702069413,0.323174048,6.124569818,0.419268031,0.0287564,0.284567997,0.08984199,0.284567997
1781,XM_016914007.2,0.029835153,0.190988535,-0.267443799,0.123117086,10.95109439,0.060846642,0.001158487,0.044314964,0.012930844,0.044314964
1782,XM_016913666.2,0.029874735,0.191134599,-0.54891207,0.252751364,8.684158771,0.256400995,0.005413442,0.186236313,0.043285352,0.186236313
1783,XR_003306133.1,0.02993663,0.191423171,-0.610108815,0.281035975,6.851660337,0.316921352,0.018306849,0.218636808,0.075342041,0.218636808
1784,XM_623266.5,0.029975074,0.191535962,0.198313499,0.091371041,12.60542887,0.033494977,0.000323162,0.02472284,0.010665983,0.02472284
1785,XM_624190.6,0.029987869,0.191535962,0.547761387,0.252395458,7.013027387,0.255566512,0.016921424,0.174188978,0.072640114,0.174188978
1786,XM_001122027.5,0.030014445,0.191598369,-0.183272467,0.084461262,11.98763082,0.028616139,0.000553351,0.020847763,0.010298036,0.020847763
1787,XM_006572587.3,0.030221079,0.19195015,-1.483468105,0.68451519,10.61717473,1.878078564,0.001915566,1.403767568,0.015214657,1.403767568
1788,XM_026443377.1,0.030149475,0.19195015,-0.893733018,0.412215455,3.518273019,0.602327401,0.304123605,0.118808924,0.20564114,0.20564114
1789,XM_003249075.4,0.030184009,0.19195015,-0.327559779,0.151111648,10.19026875,0.091538921,0.001851008,0.066653183,0.019281951,0.066653183
1790,XM_016915586.2,0.030196038,0.19195015,-0.664581981,0.306610895,4.316550358,0.316878924,0.124883708,0.091182346,0.157147015,0.157147015
1791,XM_396079.6,0.03019376,0.19195015,0.142693599,0.065832071,11.91780895,0.017372749,0.000519691,0.012481894,0.01033441,0.012481894
1792,XM_392812.7,0.03018925,0.19195015,0.207304048,0.095637661,13.5260094,0.036665616,0.000166066,0.027273621,0.012605921,0.027273621
1793,XM_006569242.3,0.030219953,0.19195015,0.132305886,0.061049355,11.70634649,0.011471597,0.000627711,0.006739591,0.01055336,0.01055336
1794,XM_006569876.3,0.030204119,0.19195015,-0.402828601,0.185857708,6.547703449,0.113786326,0.022823963,0.053659732,0.0808053,0.0808053
1795,XM_395563.7,0.030148023,0.19195015,0.186583357,0.08605687,11.64402819,0.029692145,0.000670971,0.021546383,0.010646402,0.021546383
1796,NM_001011650.1,0.030335258,0.192131298,-0.285017112,0.13160598,10.83552232,0.069391662,0.001237345,0.050723057,0.013649025,0.050723057
1797,XM_001119900.5,0.030324945,0.192131298,0.190139788,0.087791132,11.60725259,0.030879809,0.000631537,0.022490311,0.010707797,0.022490311
1798,XM_394152.7,0.030350712,0.192131298,0.359997622,0.166243565,11.85272254,0.110718413,0.000601753,0.082309016,0.010385515,0.082309016
1799,XM_026438960.1,0.030333096,0.192131298,-0.346722832,0.160096362,7.48836821,0.088410365,0.011927943,0.049258442,0.064964592,0.064964592
1800,XM_006565927.3,0.030329532,0.192131298,-0.23005099,0.10622183,9.660847335,0.045205699,0.002771142,0.03107809,0.026937632,0.03107809
1801,XM_396035.6,0.030309767,0.192131298,0.161237501,0.074439574,10.66692526,0.022202736,0.00123654,0.015387211,0.014840571,0.015387211
1802,XM_006569173.3,0.030380478,0.192213004,0.22786689,0.10524572,9.462270905,0.027792683,0.003454938,0.011540018,0.029775047,0.029775047
1803,NR_127354.1,0.030411426,0.192302091,-1.427521735,0.659457785,2.280565093,1.741817458,0.427767521,0.876886191,0.316700439,0.876886191
1804,XM_001120478.5,0.030614776,0.193480635,0.434666897,0.201044417,6.969689717,0.16176106,0.018251047,0.103005526,0.073356489,0.103005526
1805,XR_412202.3,0.030729949,0.193907744,-0.565500381,0.261738821,6.851514608,0.274053487,0.01878824,0.186733392,0.075344529,0.186733392
1806,XR_003306184.1,0.030700019,0.193907744,-0.153451801,0.071011616,14.21738572,0.013688553,0.000121997,0.007871175,0.015005951,0.015005951
1807,XM_026440326.1,0.030733382,0.193907744,-0.233360177,0.108011727,10.07210469,0.046669719,0.001901936,0.033097664,0.020834688,0.033097664
1808,XM_016915291.2,0.03078324,0.194114889,-0.36158333,0.167410271,7.213956425,0.064968842,0.014702313,0.017540661,0.069376284,0.069376284
1809,XM_006565201.1,0.030886926,0.194135644,0.177544033,0.082252425,15.16367161,0.02667208,5.79637E-05,0.019824759,0.02023842,0.02023842
1810,XM_026439518.1,0.03085825,0.194135644,0.231396773,0.107182927,9.375984649,0.03441858,0.003392258,0.01840484,0.031072281,0.031072281
1811,XM_026443121.1,0.030904938,0.194135644,0.155880387,0.072223871,11.34711785,0.020853155,0.000904943,0.014743919,0.011295381,0.014743919
1812,XM_006557447.3,0.030830648,0.194135644,0.163266486,0.075612532,10.55986146,0.021200449,0.001498987,0.013824724,0.015652778,0.015652778
1813,XM_623057.6,0.030888992,0.194135644,0.134164186,0.062156218,12.98151106,0.012095223,0.000277006,0.007627731,0.011313181,0.011313181
1814,XR_003304394.1,0.030905727,0.194135644,0.380175043,0.176146871,6.894589754,0.075406416,0.018469854,0.021117285,0.074613307,0.074613307
1815,XM_026440069.1,0.030840636,0.194135644,0.242098633,0.112128234,9.193572539,0.026325595,0.003714703,0.007659927,0.034003519,0.034003519
1816,XM_623810.5,0.030982231,0.194396056,0.17764603,0.082346433,14.2148146,0.027100217,0.00011107,0.020231735,0.014995138,0.020231735
1817,XM_006564951.3,0.030998336,0.194396056,-0.241739731,0.112067311,12.3061958,0.050189705,0.000438724,0.037238523,0.010347801,0.037238523
1818,XR_003304278.1,0.030983559,0.194396056,0.400692633,0.185739416,6.929221048,0.137876153,0.018899502,0.08459789,0.074031099,0.08459789
1819,XM_006565055.3,0.031055204,0.194538671,-0.182354318,0.084565623,15.32158653,0.027205108,4.90307E-05,0.019900659,0.021405003,0.021405003
1820,XM_006557645.3,0.031047944,0.194538671,0.198643574,0.092115683,14.34278641,0.033903344,9.98627E-05,0.025356035,0.01555278,0.025356035
1821,XM_016914803.2,0.031086231,0.19456611,-0.317362587,0.147201959,10.98067473,0.086564503,0.000976884,0.064028366,0.012763172,0.064028366
1822,XM_625068.6,0.031093716,0.19456611,-0.242901089,0.112669568,11.6967276,0.050712342,0.000634564,0.037448731,0.010566842,0.037448731
1823,XM_026444703.1,0.031156256,0.194850509,-0.576764895,0.26763147,4.861969412,0.198631641,0.083282004,0.035415477,0.131597806,0.131597806
1824,XR_001702332.2,0.031183119,0.19491159,-0.33106552,0.153646079,7.720358989,0.07199417,0.009659011,0.036653262,0.061162342,0.061162342
1825,NM_001134934.1,0.031234504,0.1951258,-0.40677071,0.188838004,12.22038912,0.14238009,0.000459877,0.106519498,0.010302177,0.106519498
1826,XM_006571164.3,0.031275119,0.195195725,0.130721614,0.060700395,11.76360758,0.013655977,0.000574094,0.009321039,0.01047952,0.01047952
1827,XM_394746.7,0.031279939,0.195195725,-0.270060554,0.125405809,9.941248334,0.06278151,0.002305296,0.044874555,0.022710825,0.044874555
1828,XM_393510.6,0.031341241,0.195471277,0.134935224,0.062681474,11.60671722,0.015681051,0.00065191,0.011134991,0.010708727,0.011134991
1829,XM_006559398.3,0.031381867,0.19561764,0.128965557,0.059922756,12.29704061,0.009688878,0.000430323,0.005237808,0.010341887,0.010341887
1830,XM_006559333.3,0.031419172,0.195636251,-0.411089768,0.191051429,6.400039595,0.108113842,0.025778124,0.042448663,0.083723821,0.083723821
1831,XM_006560040.3,0.031404748,0.195636251,-1.349301378,0.627026131,2.790775215,1.568790519,0.413291601,0.766193707,0.264624253,0.766193707
1832,XM_392087.7,0.031491342,0.195978598,-0.130713049,0.060773922,11.78810969,0.008318141,0.000629214,0.003394971,0.010451195,0.010451195
1833,NM_001142436.1,0.031543946,0.196198868,0.145097334,0.06748266,11.87567235,0.018161545,0.000592375,0.013069353,0.010365544,0.013069353
1834,XM_026440912.1,0.031573357,0.196274727,0.292120153,0.135884331,8.417900494,0.057967166,0.006907917,0.03125571,0.048485738,0.048485738
1835,XM_623667.6,0.03164527,0.19661456,0.13506152,0.062852553,11.46062823,0.010975807,0.000847242,0.005753662,0.011004088,0.011004088
1836,XM_394245.6,0.031745678,0.196702433,-0.365537287,0.170207474,11.10530599,0.115451823,0.001034347,0.085877406,0.012139671,0.085877406
1837,XM_393728.7,0.031717335,0.196702433,-0.522665115,0.243331508,8.92592512,0.235985741,0.004279951,0.173350718,0.038714299,0.173350718
1838,XM_624020.5,0.031736639,0.196702433,0.132659259,0.061767712,11.61778402,0.014148118,0.000756041,0.009527345,0.01068971,0.01068971
1839,XM_026441046.1,0.031745105,0.196702433,-0.341284493,0.158913957,8.255168835,0.100639517,0.007435508,0.068325429,0.051644917,0.068325429
1840,XR_001703345.2,0.03167879,0.196702433,-0.330421306,0.153795894,7.777764886,0.064561761,0.01075903,0.027505435,0.060200501,0.060200501
1841,XM_396511.7,0.031885882,0.197463844,-0.755950699,0.352286889,5.28093377,0.494324176,0.066656279,0.305661877,0.115331466,0.305661877
1842,XM_006568988.3,0.031904568,0.197472299,0.128421784,0.059853435,12.19481706,0.011208585,0.000454364,0.006927433,0.010292937,0.010292937
1843,XM_026440356.1,0.031973929,0.197794229,0.21100238,0.098381498,12.51303999,0.038539417,0.000368696,0.028668062,0.010543311,0.028668062
1844,XM_396873.6,0.032058685,0.197919132,-0.134890472,0.062924779,13.15392988,0.008674038,0.000204644,0.003878166,0.011673939,0.011673939
1845,XM_623505.6,0.032080369,0.197919132,0.200795641,0.09368056,10.23813989,0.034930735,0.001635715,0.024692427,0.018700835,0.024692427
1846,XM_016911090.2,0.032032641,0.197919132,0.310842258,0.144982189,8.351283234,0.083678525,0.007304836,0.05575467,0.049786218,0.05575467
1847,XM_397131.7,0.032047133,0.197919132,0.136529488,0.063685079,11.30774095,0.012976458,0.000757095,0.007924918,0.011410272,0.011410272
1848,XM_001121094.5,0.032087922,0.197919132,-0.190808991,0.089025231,10.00423422,0.027287255,0.001985499,0.01710806,0.021790976,0.021790976
1849,XM_006568340.3,0.032098279,0.197919132,-0.169768584,0.079213234,12.4609851,0.024973292,0.000341706,0.018482503,0.01048341,0.018482503
1850,XM_006558663.3,0.032153553,0.198152787,-0.356173124,0.166242106,12.03571216,0.109970092,0.000534203,0.08237511,0.010283562,0.08237511
1851,XM_026445158.1,0.032198615,0.198323291,-0.28302508,0.132135158,13.39472308,0.06946369,0.000204921,0.052174179,0.012251735,0.052174179
1852,XR_001705187.2,0.032219509,0.198344826,-0.507522597,0.236974424,7.576565833,0.223403989,0.012808688,0.155661944,0.063532439,0.155661944
1853,XM_026444009.1,0.03233312,0.198936803,0.958099912,0.447654191,8.833927742,0.796881324,0.005823833,0.595358992,0.040425746,0.595358992
1854,XM_396310.6,0.032456087,0.199585681,-0.573531346,0.268162196,9.877638866,0.285831229,0.00259506,0.213137831,0.023662679,0.213137831
1855,XM_623091.5,0.032509273,0.199804969,0.288465847,0.134917412,9.938495929,0.07233808,0.002485346,0.052122778,0.022751601,0.052122778
1856,XM_006564177.3,0.032526882,0.199805484,0.245852742,0.114998646,9.071534981,0.040540683,0.003577564,0.022884116,0.036096502,0.036096502
1857,XM_016916157.2,0.032586197,0.200019968,-0.581211101,0.271956789,6.40687716,0.293839445,0.029948189,0.191933296,0.083583843,0.191933296
1858,XR_003306213.1,0.032596886,0.200019968,0.764546239,0.357763864,4.021967582,0.369073638,0.210638275,0.019983442,0.173346672,0.173346672
1859,XM_003251837.4,0.032678094,0.200410408,0.128494017,0.060155919,12.00730485,0.012138823,0.000565109,0.007834383,0.010291095,0.010291095
1860,XM_006571697.3,0.0326963,0.200414254,-0.213729581,0.100070369,9.64834633,0.023153252,0.002920901,0.008843576,0.027121335,0.027121335
1861,XM_392668.7,0.032734664,0.200482461,-0.358247812,0.167772216,13.11475035,0.111768179,0.000242364,0.084200185,0.011588227,0.084200185
1862,XM_001123354.5,0.032742596,0.200482461,-0.309254888,0.144834768,12.96244979,0.083293551,0.000263673,0.062667658,0.011275858,0.062667658
1863,XM_003251195.4,0.032775879,0.200578525,-0.42397491,0.198600025,6.151946331,0.114484471,0.02913874,0.04286776,0.08918717,0.08918717
1864,XM_396791.5,0.032835067,0.20083294,-0.52868504,0.247732752,7.061162831,0.243606283,0.016015742,0.168098807,0.071850741,0.168098807
1865,XM_026443772.1,0.03290461,0.201042583,-0.40382355,0.189300102,10.56334086,0.142205112,0.001578212,0.105925374,0.015626032,0.105925374
1866,XM_026439443.1,0.032891327,0.201042583,0.148206726,0.069469494,10.8754599,0.014350539,0.001087837,0.008108186,0.013390195,0.013390195
1867,XR_001705450.2,0.032933483,0.201111214,-0.508755762,0.238528467,6.937337001,0.225761106,0.01472067,0.155966819,0.073895332,0.155966819
1868,XM_006569732.3,0.033066817,0.201817337,0.161133221,0.075604283,10.54779091,0.011968125,0.001402358,0.003973405,0.015745665,0.015745665
1869,XM_006561705.3,0.033146938,0.202198097,0.245617003,0.115296963,14.68134241,0.052707712,8.1594E-05,0.039798575,0.017234541,0.039798575
1870,XM_392612.7,0.033195239,0.202276281,0.154676463,0.072627812,11.64447502,0.020910763,0.000681839,0.015142558,0.010645686,0.015142558
1871,XM_026440782.1,0.033191273,0.202276281,0.140814458,0.066117464,11.1268698,0.010042279,0.001068102,0.004029791,0.012046455,0.012046455
1872,XM_001121079.5,0.033269834,0.202500403,-0.798526022,0.375104093,5.888093259,0.55763853,0.038572018,0.383537223,0.096025647,0.383537223
1873,XM_393560.7,0.033285304,0.202500403,-0.13129598,0.061681125,11.58990905,0.014199315,0.000675204,0.009772453,0.01073848,0.01073848
1874,XM_006570908.3,0.033275673,0.202500403,0.162057856,0.076128489,10.49584159,0.017747222,0.001239824,0.010403296,0.016146817,0.016146817
1875,XM_006565280.3,0.03335944,0.202843184,0.344994102,0.162141827,7.372792362,0.066295653,0.01204396,0.025174979,0.066825957,0.066825957
1876,XR_001702501.2,0.033442525,0.203239994,-0.403613535,0.189781279,9.590401492,0.142656333,0.002853964,0.105196837,0.027955135,0.105196837
1877,XM_392438.7,0.033479911,0.2033588,-0.491573519,0.231189403,9.396172734,0.211671798,0.003818602,0.156527019,0.030763459,0.156527019
1878,XM_396874.7,0.03350668,0.203413026,0.129475214,0.06090203,12.71367127,0.010392816,0.000294239,0.006108709,0.010832933,0.010832933
1879,XM_016912945.2,0.033669957,0.204295467,0.565215016,0.266108485,6.887651005,0.280255984,0.021427153,0.191014025,0.074730547,0.191014025
1880,XR_003305482.1,0.033694421,0.204335157,0.45999811,0.216601213,6.135217141,0.185661578,0.043242767,0.09750549,0.089585947,0.09750549
1881,XM_393761.7,0.033747184,0.204546326,0.149572416,0.070450688,14.16512613,0.015883924,0.000100684,0.01066006,0.014789215,0.014789215
1882,NM_001145737.1,0.03386294,0.205035267,-0.856233011,0.40355989,6.797221241,0.644111131,0.020865035,0.467716719,0.076278689,0.467716719
1883,XR_003304168.1,0.03386382,0.205035267,-0.678800858,0.319934115,6.751060122,0.404822451,0.023835251,0.283238263,0.077085221,0.283238263
1884,XM_006563623.3,0.033915889,0.205241537,-0.657492964,0.309981698,7.811517177,0.379959144,0.011358454,0.276907505,0.059630139,0.276907505
1885,XM_001119995.5,0.033957109,0.205273063,-0.218585372,0.103078076,10.23938583,0.042008308,0.001775328,0.030099942,0.018686115,0.030099942
1886,XM_006562152.3,0.033956721,0.205273063,0.183803436,0.086675806,13.3777419,0.029702907,0.00021082,0.022327266,0.012208005,0.022327266
1887,XM_392217.7,0.033976209,0.205279682,-0.349092167,0.164638631,13.90720612,0.107161126,0.000143165,0.081174472,0.013809156,0.081174472
1888,XM_006570434.3,0.034086392,0.205618492,-0.33193475,0.15664332,10.77639861,0.096968721,0.001290821,0.072320568,0.014050399,0.072320568
1889,XM_026443990.1,0.034061506,0.205618492,-0.676443893,0.31917625,5.29274668,0.402630307,0.056446563,0.249173873,0.11491026,0.249173873
1890,XM_623907.6,0.034084659,0.205618492,0.149621826,0.070607349,10.85197853,0.019702001,0.001248969,0.013707224,0.013541101,0.013707224
1891,XM_026439156.1,0.034195723,0.205625233,0.135137288,0.063811543,11.30265183,0.011578001,0.000790071,0.006467104,0.011425668,0.011425668
1892,XR_001703299.2,0.034177876,0.205625233,-0.546824104,0.258183505,6.304351854,0.263346497,0.027791006,0.172185161,0.085738197,0.172185161
1893,XM_006561297.3,0.03418854,0.205625233,0.366459296,0.17303438,11.00790496,0.118282196,0.001106445,0.088716246,0.012615204,0.088716246
1894,XM_392901.7,0.034163305,0.205625233,0.254442952,0.120125715,12.48230964,0.057011752,0.000377475,0.042913087,0.010507118,0.042913087
1895,XM_026441748.1,0.034138881,0.205625233,-0.142151247,0.067102249,11.0420857,0.011605821,0.001069629,0.00563468,0.012438506,0.012438506
1896,XM_392535.7,0.034169938,0.205625233,-0.222693806,0.105140433,12.31367371,0.043673901,0.000442985,0.032720547,0.010352813,0.032720547
1897,XM_396588.6,0.034253356,0.205713605,0.182501442,0.086204463,14.03009379,0.029350601,0.000125698,0.022167931,0.014258072,0.022167931
1898,XM_026444696.1,0.034372811,0.205713605,-0.502525006,0.237525135,8.887196561,0.222739985,0.004991326,0.164263243,0.039429897,0.164263243
1899,XM_006563652.3,0.034317176,0.205713605,-1.457918296,0.688891497,2.648015056,1.873974739,0.367645584,1.056068902,0.278212583,1.056068902
1900,XM_396830.7,0.034341176,0.205713605,-0.381722371,0.180394456,10.33237348,0.128490973,0.001681499,0.09594498,0.017649004,0.09594498
1901,XM_006565914.3,0.034281275,0.205713605,0.127892671,0.060419424,11.83728949,0.011026202,0.000551481,0.00667038,0.010400039,0.010400039
1902,XM_397519.7,0.034328089,0.205713605,-0.270699302,0.127917841,17.32513415,0.054995608,1.33551E-05,0.03849838,0.049075567,0.049075567
1903,XM_026439657.1,0.034357439,0.205713605,-0.144955411,0.068509256,10.92645986,0.012693666,0.001004787,0.006654624,0.013075767,0.013075767
1904,XM_003250634.4,0.034295441,0.205713605,0.150789918,0.071242221,11.83504551,0.020043311,0.000623537,0.014602825,0.010402211,0.014602825
1905,XM_393300.7,0.034320495,0.205713605,0.133965252,0.063302056,13.20613378,0.015024868,0.000229789,0.010913559,0.011791662,0.011791662
1906,XM_003250102.4,0.034396052,0.205744696,0.950840254,0.449485306,4.056183895,0.79758207,0.165632452,0.440478669,0.171369835,0.440478669
1907,XM_003249312.4,0.034443418,0.205919982,0.176578671,0.083494972,12.39125415,0.027516581,0.000363786,0.020550445,0.010414194,0.020550445
1908,XM_026445757.1,0.034466159,0.205947946,0.220626164,0.104335921,9.48218934,0.02030749,0.003173842,0.004561626,0.029484111,0.029484111
1909,XM_001123187.5,0.034527127,0.206204178,0.249479693,0.118020851,12.80630027,0.054962545,0.000320451,0.041466313,0.010988463,0.041466313
1910,XM_016914880.2,0.034548399,0.206223193,-0.237743428,0.112482045,9.202633507,0.025723552,0.004104475,0.00723485,0.033852156,0.033852156
1911,XM_026443036.1,0.034639986,0.206661686,0.26180877,0.123930681,8.784787735,0.033809148,0.004721274,0.011905639,0.041355167,0.041355167
1912,XM_001120023.5,0.034688171,0.206732793,0.126303072,0.059803159,12.29857268,0.012811075,0.000386394,0.008920049,0.01034286,0.01034286
1913,XM_006567719.3,0.034676936,0.206732793,0.238654153,0.112993191,12.80682701,0.05035375,0.000313927,0.037988456,0.010989379,0.037988456
1914,XM_003249526.4,0.034721359,0.206822473,-0.433588424,0.205337103,9.608342863,0.166263322,0.003007654,0.123482324,0.027700439,0.123482324
1915,XM_006566498.3,0.03474454,0.206852479,-0.251547608,0.11914216,10.33208729,0.055970384,0.001582122,0.041002441,0.017652003,0.041002441
1916,XR_408337.3,0.034788602,0.206898725,0.676195325,0.320348663,4.325595322,0.390004241,0.151191779,0.140640851,0.156678019,0.156678019
1917,XM_006565361.3,0.034778378,0.206898725,0.27065792,0.128217418,8.651897256,0.037605178,0.005408752,0.01398023,0.043910366,0.043910366
1918,XM_393806.7,0.034821253,0.20693769,0.126694342,0.060032451,12.40817763,0.011600168,0.000381886,0.007562862,0.0104298,0.0104298
1919,XM_026440902.1,0.034831456,0.20693769,0.185551653,0.087926154,10.05970789,0.030474409,0.00184958,0.021343446,0.021006243,0.021343446
1920,XM_624883.6,0.034851943,0.206951565,0.238667349,0.113108497,9.162412912,0.043472538,0.003852187,0.026878974,0.034528409,0.034528409
1921,XM_392104.6,0.034885032,0.20697763,0.185109203,0.087742355,13.31316174,0.030341625,0.000206628,0.022889535,0.012045925,0.022889535
1922,XM_392439.7,0.034892641,0.20697763,0.16297401,0.077253435,13.10295656,0.023520398,0.000246068,0.017658212,0.011562863,0.017658212
1923,NM_001077818.1,0.03492031,0.20703404,0.677950444,0.321413011,4.132972395,0.22653711,0.142892422,-0.031586642,0.167026549,0.167026549
1924,XM_026442268.1,0.034963035,0.207179605,0.142897346,0.06776284,11.73076647,0.018092094,0.000606314,0.013169093,0.010520539,0.013169093
1925,NM_001185105.1,0.035034373,0.207494488,-0.300956089,0.142771192,11.33542146,0.080293828,0.000777053,0.060373787,0.011328734,0.060373787
1926,XM_026442245.1,0.035068302,0.207587595,-0.201403976,0.095562229,9.789465429,0.020734038,0.002394695,0.008243678,0.025001723,0.025001723
1927,XM_393264.6,0.035088563,0.207599745,-0.315503584,0.149716872,10.0262038,0.088280162,0.002224816,0.065020609,0.021477023,0.065020609
1928,XR_409590.3,0.035122457,0.207666158,-0.468193889,0.222214709,6.115920317,0.194454351,0.031021632,0.117116499,0.090051292,0.117116499
1929,XM_396838.6,0.035136218,0.207666158,0.140246477,0.066568955,11.08404017,0.010971026,0.001058267,0.00510914,0.012236011,0.012236011
1930,XM_001120336.5,0.035159276,0.207694772,0.18414949,0.087418852,11.19230123,0.030090434,0.000924033,0.022002134,0.011791872,0.022002134
1931,XM_625220.6,0.035215369,0.207810778,-0.457571821,0.217283654,12.88931154,0.185861954,0.000309503,0.141327055,0.011137221,0.141327055
1932,XM_392810.6,0.035205895,0.207810778,-0.14723955,0.069914906,12.59207224,0.019243752,0.000338844,0.014325438,0.010647001,0.014325438
1933,XM_003249382.4,0.035283186,0.20800173,0.163651253,0.077740617,10.45349058,0.010770327,0.001636528,0.002176312,0.016494283,0.016494283
1934,XM_006567640.3,0.035284216,0.20800173,0.136643607,0.064911315,11.89368547,0.016583526,0.000500881,0.012139555,0.010351367,0.012139555
1935,XM_003251578.4,0.035349771,0.208280488,0.300708862,0.142900128,8.508026735,0.080353714,0.00666882,0.05459252,0.046719885,0.05459252
1936,XM_395048.6,0.035458201,0.208702728,-0.326514837,0.155255061,13.97858621,0.09481453,0.000135783,0.072176618,0.014066032,0.072176618
1937,XM_006561923.3,0.035476352,0.208702728,0.221395858,0.105282264,9.438254275,0.030823076,0.003122939,0.016077607,0.030130126,0.030130126
1938,XM_006562569.3,0.035463696,0.208702728,0.129285829,0.061476163,11.65108984,0.01053852,0.000702783,0.005875141,0.010635173,0.010635173
1939,XM_003249201.4,0.035498533,0.208725517,0.149141151,0.070930921,10.78614195,0.01956102,0.001110718,0.01373348,0.013982869,0.013982869
1940,XM_003250181.4,0.03554316,0.208880191,-0.32018659,0.152316365,7.927015649,0.091233328,0.009113211,0.060487614,0.057648376,0.060487614
1941,XM_006557967.3,0.035612203,0.209178116,-0.279558604,0.133039027,8.995240961,0.069585502,0.004051379,0.04904677,0.037453031,0.04904677
1942,XM_394391.7,0.035716462,0.209682483,-0.447094358,0.212887807,11.14684967,0.178119695,0.000884295,0.13507936,0.0119642,0.13507936
1943,XM_003250566.4,0.035767464,0.20987383,0.169940593,0.080941007,10.94613016,0.025743892,0.001165199,0.018489141,0.012959669,0.018489141
1944,XM_001120213.5,0.0357893,0.209893933,-0.284056424,0.135309216,8.660756871,0.071938334,0.005489974,0.049435777,0.043738476,0.049435777
1945,XM_393966.5,0.035885276,0.210240511,-0.276571591,0.131812172,10.52995022,0.068246272,0.001452701,0.050670645,0.015883167,0.050670645
1946,XM_396503.7,0.035872662,0.210240511,-0.387303426,0.184573655,8.998379948,0.133821351,0.004700528,0.097501775,0.037396542,0.097501775
1947,XM_003250661.4,0.03598532,0.210718355,0.750477707,0.357865681,3.6794924,0.502880521,0.183601441,0.200602095,0.194623469,0.200602095
1948,XM_391836.7,0.036036774,0.210911327,0.125659524,0.059937414,12.3518183,0.013339405,0.000396603,0.009539648,0.010380878,0.010380878
1949,XM_006562665.3,0.036216056,0.211796231,0.12893189,0.061557555,11.6382775,0.010852498,0.00071232,0.006238399,0.010655678,0.010655678
1950,XM_003251062.4,0.036225125,0.211796231,-0.347480269,0.165909898,8.566555475,0.108000949,0.005548722,0.07702956,0.045573818,0.07702956
1951,XM_624417.5,0.036265503,0.211923631,0.237844859,0.113587345,10.22461227,0.050615735,0.001584773,0.037121482,0.018862002,0.037121482
1952,XM_392288.7,0.036356478,0.212346418,-0.400810111,0.191507798,9.527786089,0.143836667,0.003444691,0.10658102,0.028830354,0.10658102
1953,XR_003306560.1,0.036514677,0.213040524,-0.625003459,0.298880352,7.373461165,0.350161083,0.013385635,0.254602759,0.066815216,0.254602759
1954,XM_006568867.3,0.036513333,0.213040524,-0.26759724,0.127965666,8.913032628,0.0641892,0.004049443,0.045076192,0.038951689,0.045076192
1955,XM_006567438.3,0.036531377,0.213040524,-0.49898623,0.23863943,5.861629099,0.223220464,0.038439139,0.132407194,0.096774278,0.132407194
1956,XM_006566183.3,0.036557378,0.213083165,-0.249885706,0.119524045,10.32142415,0.055991684,0.001477471,0.041380521,0.017764616,0.041380521
1957,XM_396788.6,0.03660115,0.213229285,0.197602789,0.094538404,10.29789549,0.035024171,0.001905629,0.0249069,0.018019052,0.0249069
1958,XM_393344.7,0.03664497,0.213375537,0.178691384,0.085510641,14.02258479,0.028650357,0.000131415,0.021804794,0.014229721,0.021804794
