gene_id,gene_name,symbol,GO_ID,chromosome,Evidence_Code
552053,,LOC552053,GO:0018023,LG15,IEA
552053,,LOC552053,GO:1905273,LG15,IEA
552053,,LOC552053,GO:1905706,LG15,IEA
552055,,LOC552055,GO:0004222,LG8,IEA
552055,,LOC552055,GO:0006508,LG8,IEA
552055,,LOC552055,GO:0046872,LG8,IEA
552056,,LOC552056,GO:0003743,LG11,IEA
552056,,LOC552056,GO:0003743,LG11,IEA
552056,,LOC552056,GO:0005515,LG11,IEA
552056,,LOC552056,GO:0005737,LG11,IEA
552056,,LOC552056,GO:0005737,LG11,IEA
552056,,LOC552056,GO:0005852,LG11,IEA
552056,,LOC552056,GO:0005852,LG11,IEA
552056,,LOC552056,GO:0006413,LG11,IEA
552061,,LOC552061,GO:0004672,LG7,IEA
552061,,LOC552061,GO:0004672,LG7,IEA
552061,,LOC552061,GO:0005524,LG7,IEA
552061,,LOC552061,GO:0006468,LG7,IEA
552061,,LOC552061,GO:0006468,LG7,IEA
552062,,LOC552062,GO:0003723,LG13,IEA
552062,,LOC552062,GO:0005515,LG13,IEA
552063,,LOC552063,GO:0008270,LG6,IEA
552064,,LOC552064,GO:0006886,LG1,IEA
552064,,LOC552064,GO:0016192,LG1,IEA
552064,,LOC552064,GO:0016192,LG1,IEA
552064,,LOC552064,GO:0030117,LG1,IEA
552064,,LOC552064,GO:0030123,LG1,IEA
552065,,LOC552065,GO:0032039,LG1,IEA
552065,,LOC552065,GO:0034472,LG1,IEA
552066,,LOC552066,GO:0005737,LG9,IEA
552066,,LOC552066,GO:0016491,LG9,IEA
552066,,LOC552066,GO:0016491,LG9,IEA
552068,,LOC552068,GO:0004722,LG1,IEA
552068,,LOC552068,GO:0006470,LG1,IEA
552068,,LOC552068,GO:0043169,LG1,IEA
552069,,LOC552069,GO:0004022,LG10,IEA
552069,,LOC552069,GO:0004022,LG10,IEA
552069,,LOC552069,GO:0005739,LG10,IEA
552069,,LOC552069,GO:0046872,LG10,IEA
552070,,LOC552070,GO:0003341,LG12,IEA
552070,,LOC552070,GO:0036157,LG12,IEA
552070,,LOC552070,GO:0036158,LG12,IEA
552070,,LOC552070,GO:0045503,LG12,IEA
552070,,LOC552070,GO:0045504,LG12,IEA
552071,,LOC552071,GO:0003723,LG14,IEA
552071,,LOC552071,GO:0005739,LG14,IEA
552071,,LOC552071,GO:0007005,LG14,IEA
552071,,LOC552071,GO:0007275,LG14,IEA
552071,,LOC552071,GO:0050684,LG14,IEA
552072,,LOC552072,GO:0000176,LG15,IEA
552072,,LOC552072,GO:0003723,LG15,IEA
552072,,LOC552072,GO:0005737,LG15,IEA
552072,,LOC552072,GO:0006396,LG15,IEA
552074,,LOC552074,GO:0000287,LG2,IEA
552074,,LOC552074,GO:0005524,LG2,IEA
552074,,LOC552074,GO:0005886,LG2,IEA
552074,,LOC552074,GO:0016887,LG2,IEA
552074,,LOC552074,GO:0045332,LG2,IEA
552074,,LOC552074,GO:0140326,LG2,IEA
552074,,LOC552074,GO:0140326,LG2,IEA
552075,,LOC552075,GO:0003934,LG2,IEA
552075,,LOC552075,GO:0005739,LG2,IEA
552075,,LOC552075,GO:0005811,LG2,IEA
552075,,LOC552075,GO:0005886,LG2,IEA
552075,,LOC552075,GO:0009247,LG2,IEA
552075,,LOC552075,GO:0046654,LG2,IEA
552076,,LOC552076,GO:0000993,LG3,IEA
552076,,LOC552076,GO:0005634,LG3,IEA
552076,,LOC552076,GO:0005634,LG3,IEA
552076,,LOC552076,GO:0006325,LG3,IEA
552076,,LOC552076,GO:0006397,LG3,IEA
552076,,LOC552076,GO:0008270,LG3,IEA
552076,,LOC552076,GO:0008270,LG3,IEA
552076,,LOC552076,GO:0032044,LG3,IEA
552076,,LOC552076,GO:0032786,LG3,IEA
552076,,LOC552076,GO:0032786,LG3,IEA
552076,,LOC552076,GO:0034243,LG3,IEA
552077,,LOC552077,GO:0005515,LG4,IEA
552077,,LOC552077,GO:0034975,LG4,IEA
552077,,LOC552077,GO:0072546,LG4,IEA
552078,,LOC552078,GO:0005737,LG4,IEA
552078,,LOC552078,GO:0006508,LG4,IEA
552078,,LOC552078,GO:0006508,LG4,IEA
552078,,LOC552078,GO:0008270,LG4,IEA
552078,,LOC552078,GO:0008270,LG4,IEA
552078,,LOC552078,GO:0042277,LG4,IEA
552078,,LOC552078,GO:0043171,LG4,IEA
552078,,LOC552078,GO:0070006,LG4,IEA
552079,,LOC552079,GO:0000978,LG5,IEA
552079,,LOC552079,GO:0001228,LG5,IEA
552079,,LOC552079,GO:0001654,LG5,IEA
552079,,LOC552079,GO:0007420,LG5,IEA
552079,,LOC552079,GO:0008284,LG5,IEA
552079,,LOC552079,GO:0009880,LG5,IEA
552079,,LOC552079,GO:0009887,LG5,IEA
552079,,LOC552079,GO:0045944,LG5,IEA
552081,,LOC552081,GO:0005509,LG15,IEA
552081,,LOC552081,GO:0005509,LG15,IEA
552081,,LOC552081,GO:0036444,LG15,IEA
552081,,LOC552081,GO:0051560,LG15,IEA
552081,,LOC552081,GO:1990246,LG15,IEA
552082,,LOC552082,GO:0005198,LG15,IEA
552082,,LOC552082,GO:0007155,LG15,IEA
552082,,LOC552082,GO:0015629,LG15,IEA
552082,,LOC552082,GO:0051015,LG15,IEA
552083,,LOC552083,GO:0000398,LG1,IEA
552083,,LOC552083,GO:0005684,LG1,IEA
552084,,LOC552084,GO:0004109,LG12,IEA
552084,,LOC552084,GO:0004109,LG12,IEA
552084,,LOC552084,GO:0005737,LG12,IEA
552084,,LOC552084,GO:0005758,LG12,IEA
552084,,LOC552084,GO:0006782,LG12,IEA
552085,,LOC552085,GO:0002181,LG11,IEA
552085,,LOC552085,GO:0003924,LG11,IEA
552085,,LOC552085,GO:0003924,LG11,IEA
552085,,LOC552085,GO:0005525,LG11,IEA
552085,,LOC552085,GO:0005525,LG11,IEA
552085,,LOC552085,GO:0005737,LG11,IEA
552086,,LOC552086,GO:0004034,LG16,IEA
552086,,LOC552086,GO:0006006,LG16,IEA
552086,,LOC552086,GO:0030246,LG16,IEA
552086,,LOC552086,GO:0033499,LG16,IEA
552087,,LOC552087,GO:0017183,LG7,IEA
552087,,LOC552087,GO:0017183,LG7,IEA
552087,,LOC552087,GO:0090560,LG7,IEA
552087,,LOC552087,GO:0090560,LG7,IEA
552088,,LOC552088,GO:0005813,LG14,IEA
552088,,LOC552088,GO:0009838,LG14,IEA
552088,,LOC552088,GO:0030496,LG14,IEA
552088,,LOC552088,GO:0032154,LG14,IEA
552088,,LOC552088,GO:0032266,LG14,IEA
552088,,LOC552088,GO:0044878,LG14,IEA
552089,,LOC552089,GO:0016020,LG6,IEA
552089,,LOC552089,GO:0016746,LG6,IEA
552090,,LOC552090,GO:0005515,LG1,IEA
552090,,LOC552090,GO:0005634,LG1,IEA
552090,,LOC552090,GO:0006357,LG1,IEA
552091,,LOC552091,GO:0006629,LG1,IEA
552091,,LOC552091,GO:0008374,LG1,IEA
552092,,LOC552092,GO:0005634,LG2,IEA
552093,,LOC552093,GO:0052735,LG3,IEA
552094,,LOC552094,GO:0000122,LG1,IEA
552094,,LOC552094,GO:0016581,LG1,IEA
552095,,LOC552095,GO:0003677,LG1,IEA
552095,,LOC552095,GO:0003950,LG1,IEA
552095,,LOC552095,GO:0005634,LG1,IEA
552095,,LOC552095,GO:0008270,LG1,IEA
552095,,LOC552095,GO:0051287,LG1,IEA
552096,,LOC552096,GO:0004181,LG1,IEA
552096,,LOC552096,GO:0006508,LG1,IEA
552096,,LOC552096,GO:0008270,LG1,IEA
552097,,LOC552097,GO:0003735,LG10,IEA
552097,,LOC552097,GO:0005739,LG10,IEA
552097,,LOC552097,GO:0005840,LG10,IEA
552097,,LOC552097,GO:0006412,LG10,IEA
552098,,LOC552098,GO:0000149,LG11,IEA
552098,,LOC552098,GO:0005484,LG11,IEA
552098,,LOC552098,GO:0006886,LG11,IEA
552098,,LOC552098,GO:0006906,LG11,IEA
552098,,LOC552098,GO:0012505,LG11,IEA
552098,,LOC552098,GO:0031201,LG11,IEA
552098,,LOC552098,GO:0048278,LG11,IEA
552099,,LOC552099,GO:0000981,LG15,IEA
552099,,LOC552099,GO:0003677,LG15,IEA
552099,,LOC552099,GO:0006355,LG15,IEA
552099,,LOC552099,GO:0007417,LG15,IEA
552099,,LOC552099,GO:0007420,LG15,IEA
552099,,LOC552099,GO:0030182,LG15,IEA
552100,,LOC552100,GO:0000978,LG16,IEA
552100,,LOC552100,GO:0000981,LG16,IEA
552100,,LOC552100,GO:0005634,LG16,IEA
552100,,LOC552100,GO:0006357,LG16,IEA
552100,,LOC552100,GO:0009913,LG16,IEA
552101,,LOC552101,GO:0002142,LG2,IEA
552101,,LOC552101,GO:0005515,LG2,IEA
552101,,LOC552101,GO:0005886,LG2,IEA
552101,,LOC552101,GO:0005929,LG2,IEA
552101,,LOC552101,GO:0032426,LG2,IEA
552101,,LOC552101,GO:0042052,LG2,IEA
552102,,LOC552102,GO:0005783,LG5,IEA
552102,,LOC552102,GO:0005783,LG5,IEA
552102,,LOC552102,GO:0070628,LG5,IEA
552102,,LOC552102,GO:0080129,LG5,IEA
552103,,LOC552103,GO:0000176,LG5,IEA
552103,,LOC552103,GO:0000177,LG5,IEA
552103,,LOC552103,GO:0005730,LG5,IEA
552103,,LOC552103,GO:0016075,LG5,IEA
552103,,LOC552103,GO:0034427,LG5,IEA
552103,,LOC552103,GO:0034475,LG5,IEA
552103,,LOC552103,GO:0071028,LG5,IEA
552103,,LOC552103,GO:0071051,LG5,IEA
552104,,LOC552104,GO:0004140,LG7,IEA
552104,,LOC552104,GO:0004140,LG7,IEA
552104,,LOC552104,GO:0005524,LG7,IEA
552104,,LOC552104,GO:0015937,LG7,IEA
552104,,LOC552104,GO:0015937,LG7,IEA
552105,,LOC552105,GO:0005739,LG2,IEA
552105,,LOC552105,GO:0051353,LG2,IEA
552105,,LOC552105,GO:0051537,LG2,IEA
552105,,LOC552105,GO:0051537,LG2,IEA
552105,,LOC552105,GO:0140647,LG2,IEA
552105,,LOC552105,GO:0140647,LG2,IEA
552106,,LOC552106,GO:0003735,LG5,IEA
552106,,LOC552106,GO:0005840,LG5,IEA
552106,,LOC552106,GO:0006412,LG5,IEA
552106,,LOC552106,GO:0022627,LG5,IEA
552108,,LOC552108,GO:0004930,LG12,IEA
552108,,LOC552108,GO:0005515,LG12,IEA
552108,,LOC552108,GO:0005886,LG12,IEA
552108,,LOC552108,GO:0007166,LG12,IEA
552108,,LOC552108,GO:0007166,LG12,IEA
552108,,LOC552108,GO:0007186,LG12,IEA
552109,,LOC552109,GO:0005515,LG15,IEA
552109,,LOC552109,GO:0005737,LG15,IEA
552109,,LOC552109,GO:0005737,LG15,IEA
552109,,LOC552109,GO:0016567,LG15,IEA
552109,,LOC552109,GO:0030145,LG15,IEA
552109,,LOC552109,GO:0030145,LG15,IEA
552109,,LOC552109,GO:0043161,LG15,IEA
552109,,LOC552109,GO:0061630,LG15,IEA
552109,,LOC552109,GO:0070006,LG15,IEA
552109,,LOC552109,GO:0070006,LG15,IEA
552110,,LOC552110,GO:0005777,LG12,IEA
552110,,LOC552110,GO:0035336,LG12,IEA
552110,,LOC552110,GO:0080019,LG12,IEA
552112,,LOC552112,GO:0003723,LG6,IEA
552113,,LOC552113,GO:0004467,LG16,IEA
552113,,LOC552113,GO:0005324,LG16,IEA
552113,,LOC552113,GO:0005783,LG16,IEA
552113,,LOC552113,GO:0070328,LG16,IEA
552114,,LOC552114,GO:0003924,LG15,IEA
552114,,LOC552114,GO:0003924,LG15,IEA
552114,,LOC552114,GO:0005525,LG15,IEA
552114,,LOC552114,GO:0005525,LG15,IEA
552114,,LOC552114,GO:0005786,LG15,IEA
552114,,LOC552114,GO:0005829,LG15,IEA
552114,,LOC552114,GO:0006614,LG15,IEA
552114,,LOC552114,GO:0006614,LG15,IEA
552114,,LOC552114,GO:0006616,LG15,IEA
552114,,LOC552114,GO:0008312,LG15,IEA
552114,,LOC552114,GO:0008312,LG15,IEA
552114,,LOC552114,GO:0016887,LG15,IEA
552114,,LOC552114,GO:0030942,LG15,IEA
552115,,LOC552115,GO:0003755,LG6,IEA
552116,,LOC552116,GO:0000786,LG14,IEA
552116,,LOC552116,GO:0000786,LG14,IEA
552116,,LOC552116,GO:0003677,LG14,IEA
552116,,LOC552116,GO:0003677,LG14,IEA
552116,,LOC552116,GO:0030527,LG14,IEA
552116,,LOC552116,GO:0030527,LG14,IEA
552116,,LOC552116,GO:0046982,LG14,IEA
552117,,LOC552117,GO:0000139,LG1,IEA
552117,,LOC552117,GO:0000149,LG1,IEA
552117,,LOC552117,GO:0005484,LG1,IEA
552117,,LOC552117,GO:0005484,LG1,IEA
552117,,LOC552117,GO:0006886,LG1,IEA
552117,,LOC552117,GO:0006886,LG1,IEA
552117,,LOC552117,GO:0006888,LG1,IEA
552117,,LOC552117,GO:0006906,LG1,IEA
552117,,LOC552117,GO:0012505,LG1,IEA
552117,,LOC552117,GO:0031201,LG1,IEA
552117,,LOC552117,GO:0048278,LG1,IEA
552118,,LOC552118,GO:0004364,LG1,IEA
552118,,LOC552118,GO:0004364,LG1,IEA
552118,,LOC552118,GO:0005737,LG1,IEA
552118,,LOC552118,GO:0005737,LG1,IEA
552118,,LOC552118,GO:0006749,LG1,IEA
552118,,LOC552118,GO:0045174,LG1,IEA
552121,,LOC552121,GO:0000052,LG12,IEA
552121,,LOC552121,GO:0006525,LG12,IEA
552121,,LOC552121,GO:0016403,LG12,IEA
552121,,LOC552121,GO:0016597,LG12,IEA
552121,,LOC552121,GO:0045429,LG12,IEA
552122,meteorin,Metrn,GO:0005179,LG14,IEA
552122,meteorin,Metrn,GO:0005615,LG14,IEA
552124,,LOC552124,GO:0016020,LG2,IEA
552124,,LOC552124,GO:0016020,LG2,IEA
552125,,LOC552125,GO:0005743,LG7,IEA
552125,,LOC552125,GO:0006744,LG7,IEA
552125,,LOC552125,GO:0006744,LG7,IEA
552125,,LOC552125,GO:0008289,LG7,IEA
552125,,LOC552125,GO:0008289,LG7,IEA
552127,endoribonuclease Dicer-1,Dcr-1,GO:0003723,LG5,IEA
552127,endoribonuclease Dicer-1,Dcr-1,GO:0003723,LG5,IEA
552127,endoribonuclease Dicer-1,Dcr-1,GO:0004525,LG5,IEA
552127,endoribonuclease Dicer-1,Dcr-1,GO:0004525,LG5,IEA
552127,endoribonuclease Dicer-1,Dcr-1,GO:0004530,LG5,IEA
552127,endoribonuclease Dicer-1,Dcr-1,GO:0005515,LG5,IEA
552127,endoribonuclease Dicer-1,Dcr-1,GO:0005634,LG5,IEA
552127,endoribonuclease Dicer-1,Dcr-1,GO:0005737,LG5,IEA
552127,endoribonuclease Dicer-1,Dcr-1,GO:0006309,LG5,IEA
552127,endoribonuclease Dicer-1,Dcr-1,GO:0016442,LG5,IEA
552127,endoribonuclease Dicer-1,Dcr-1,GO:0030422,LG5,IEA
552127,endoribonuclease Dicer-1,Dcr-1,GO:0030422,LG5,IEA
552127,endoribonuclease Dicer-1,Dcr-1,GO:0031054,LG5,IEA
552127,endoribonuclease Dicer-1,Dcr-1,GO:0031054,LG5,IEA
552128,,LOC552128,GO:0000287,LG1,IEA
552128,,LOC552128,GO:0005739,LG1,IEA
552128,,LOC552128,GO:0006099,LG1,IEA
552128,,LOC552128,GO:0006099,LG1,IEA
552128,,LOC552128,GO:0006102,LG1,IEA
552128,,LOC552128,GO:0016616,LG1,IEA
552128,,LOC552128,GO:0051287,LG1,IEA
552129,,LOC552129,GO:0005634,LG2,IEA
552130,,LOC552130,GO:0004753,LG7,IEA
552130,,LOC552130,GO:0005737,LG7,IEA
552130,,LOC552130,GO:0019878,LG7,IEA
552134,,LOC552134,GO:0005739,LG10,IEA
552134,,LOC552134,GO:0008531,LG10,IEA
552134,,LOC552134,GO:0008531,LG10,IEA
552134,,LOC552134,GO:0009231,LG10,IEA
552134,,LOC552134,GO:0009398,LG10,IEA
552138,,LOC552138,GO:0003924,LG4,IEA
552138,,LOC552138,GO:0003924,LG4,IEA
552138,,LOC552138,GO:0005525,LG4,IEA
552138,,LOC552138,GO:0005525,LG4,IEA
552138,,LOC552138,GO:0007264,LG4,IEA
552139,,LOC552139,GO:0003841,LG3,IEA
552139,,LOC552139,GO:0003841,LG3,IEA
552139,,LOC552139,GO:0005783,LG3,IEA
552139,,LOC552139,GO:0006654,LG3,IEA
552139,,LOC552139,GO:0016020,LG3,IEA
552140,,LOC552140,GO:0003729,LG1,IEA
552140,,LOC552140,GO:0003729,LG1,IEA
552140,,LOC552140,GO:0005849,LG1,IEA
552140,,LOC552140,GO:0005849,LG1,IEA
552140,,LOC552140,GO:0006378,LG1,IEA
552140,,LOC552140,GO:0006378,LG1,IEA
552141,,LOC552141,GO:0005975,LG1,IEA
552141,,LOC552141,GO:0005975,LG1,IEA
552141,,LOC552141,GO:0006688,LG1,IEA
552141,,LOC552141,GO:0033207,LG1,IEA
552141,,LOC552141,GO:0033842,LG1,IEA
552142,,LOC552142,GO:0004930,LG1,IEA
552142,,LOC552142,GO:0004930,LG1,IEA
552142,,LOC552142,GO:0007166,LG1,IEA
552142,,LOC552142,GO:0007189,LG1,IEA
552142,,LOC552142,GO:0016020,LG1,IEA
552142,,LOC552142,GO:0030246,LG1,IEA
552144,,LOC552144,GO:0005765,LG10,IEA
552144,,LOC552144,GO:0022857,LG10,IEA
552144,,LOC552144,GO:0055085,LG10,IEA
552145,,LOC552145,GO:0000994,LG11,IEA
552145,,LOC552145,GO:0005634,LG11,IEA
552145,,LOC552145,GO:0016480,LG11,IEA
552145,,LOC552145,GO:0016480,LG11,IEA
552146,,LOC552146,GO:0000978,LG13,IEA
552146,,LOC552146,GO:0000981,LG13,IEA
552146,,LOC552146,GO:0006357,LG13,IEA
552147,,LOC552147,GO:0005515,LG3,IEA
552147,,LOC552147,GO:0032874,LG3,IEA
552148,,LOC552148,GO:0004798,LG3,IEA
552148,,LOC552148,GO:0004798,LG3,IEA
552148,,LOC552148,GO:0005524,LG3,IEA
552148,,LOC552148,GO:0005634,LG3,IEA
552148,,LOC552148,GO:0005737,LG3,IEA
552148,,LOC552148,GO:0005739,LG3,IEA
552148,,LOC552148,GO:0005829,LG3,IEA
552148,,LOC552148,GO:0006227,LG3,IEA
552148,,LOC552148,GO:0006233,LG3,IEA
552148,,LOC552148,GO:0006233,LG3,IEA
552148,,LOC552148,GO:0006235,LG3,IEA
552148,,LOC552148,GO:0009041,LG3,IEA
552149,,LOC552149,GO:0005886,LG3,IEA
552149,,LOC552149,GO:0015250,LG3,IEA
552149,,LOC552149,GO:0055085,LG3,IEA
552150,,LOC552150,GO:0005942,LG7,IEA
552150,,LOC552150,GO:0016567,LG7,IEA
552150,,LOC552150,GO:0035556,LG7,IEA
552150,,LOC552150,GO:0040008,LG7,IEA
552150,,LOC552150,GO:0046854,LG7,IEA
552150,,LOC552150,GO:0046935,LG7,IEA
552151,,LOC552151,GO:0012505,LG8,IEA
552152,,LOC552152,GO:0005739,LG7,IEA
552152,,LOC552152,GO:0005739,LG7,IEA
552152,,LOC552152,GO:0006412,LG7,IEA
552153,,LOC552153,GO:0005484,LG1,IEA
552153,,LOC552153,GO:0005484,LG1,IEA
552153,,LOC552153,GO:0005783,LG1,IEA
552153,,LOC552153,GO:0006890,LG1,IEA
552153,,LOC552153,GO:0006890,LG1,IEA
552153,,LOC552153,GO:0031201,LG1,IEA
552155,,LOC552155,GO:0000398,LG15,IEA
552155,,LOC552155,GO:0000398,LG15,IEA
552155,,LOC552155,GO:0003723,LG15,IEA
552155,,LOC552155,GO:0003723,LG15,IEA
552155,,LOC552155,GO:0005688,LG15,IEA
552155,,LOC552155,GO:0005688,LG15,IEA
552155,,LOC552155,GO:0046540,LG15,IEA
552155,,LOC552155,GO:0046540,LG15,IEA
552155,,LOC552155,GO:0071011,LG15,IEA
552156,,LOC552156,GO:0003677,LG12,IEA
552156,,LOC552156,GO:0003899,LG12,IEA
552156,,LOC552156,GO:0003899,LG12,IEA
552156,,LOC552156,GO:0005665,LG12,IEA
552156,,LOC552156,GO:0006351,LG12,IEA
552156,,LOC552156,GO:0006351,LG12,IEA
552156,,LOC552156,GO:0032549,LG12,IEA
552156,,LOC552156,GO:0032549,LG12,IEA
552157,,LOC552157,GO:0005515,LG7,IEA
552159,,LOC552159,GO:0008013,LG6,IEA
552161,,LOC552161,GO:0003712,LG5,IEA
552161,,LOC552161,GO:0006357,LG5,IEA
552161,,LOC552161,GO:0016592,LG5,IEA
552161,,LOC552161,GO:0016592,LG5,IEA
552162,,LOC552162,GO:0004860,LG1,IEA
552162,,LOC552162,GO:0005737,LG1,IEA
552162,,LOC552162,GO:0035556,LG1,IEA
552162,,LOC552162,GO:0035556,LG1,IEA
552162,,LOC552162,GO:0061099,LG1,IEA
552163,,LOC552163,GO:0004496,LG1,IEA
552163,,LOC552163,GO:0004496,LG1,IEA
552163,,LOC552163,GO:0005524,LG1,IEA
552163,,LOC552163,GO:0005524,LG1,IEA
552163,,LOC552163,GO:0005737,LG1,IEA
552163,,LOC552163,GO:0005737,LG1,IEA
552163,,LOC552163,GO:0005789,LG1,IEA
552163,,LOC552163,GO:0006487,LG1,IEA
552163,,LOC552163,GO:0006490,LG1,IEA
552163,,LOC552163,GO:0006695,LG1,IEA
552163,,LOC552163,GO:0008299,LG1,IEA
552163,,LOC552163,GO:0008299,LG1,IEA
552163,,LOC552163,GO:0042281,LG1,IEA
552166,,LOC552166,GO:0004176,LG1,IEA
552166,,LOC552166,GO:0004222,LG1,IEA
552166,,LOC552166,GO:0005524,LG1,IEA
552166,,LOC552166,GO:0005745,LG1,IEA
552166,,LOC552166,GO:0008270,LG1,IEA
552166,,LOC552166,GO:0016020,LG1,IEA
552166,,LOC552166,GO:0016887,LG1,IEA
552166,,LOC552166,GO:0034982,LG1,IEA
552166,,LOC552166,GO:0065003,LG1,IEA
552167,,LOC552167,GO:0005634,LG1,IEA
552167,,LOC552167,GO:0016973,LG1,IEA
552169,,LOC552169,GO:0000724,LG10,IEA
552169,,LOC552169,GO:0005524,LG10,IEA
552169,,LOC552169,GO:0005634,LG10,IEA
552169,,LOC552169,GO:0007131,LG10,IEA
552169,,LOC552169,GO:0015616,LG10,IEA
552169,,LOC552169,GO:0140658,LG10,IEA
552170,,LOC552170,GO:0005829,LG12,IEA
552170,,LOC552170,GO:0006511,LG12,IEA
552170,,LOC552170,GO:0031593,LG12,IEA
552172,,LOC552172,GO:0003723,LG7,IEA
552172,,LOC552172,GO:0005634,LG7,IEA
552172,,LOC552172,GO:0006397,LG7,IEA
552175,,LOC552175,GO:0004222,LG3,IEA
552175,,LOC552175,GO:0005739,LG3,IEA
552175,,LOC552175,GO:0006627,LG3,IEA
552175,,LOC552175,GO:0046872,LG3,IEA
552177,,LOC552177,GO:0001708,LG8,IEA
552177,,LOC552177,GO:0005881,LG8,IEA
552177,,LOC552177,GO:0007026,LG8,IEA
552177,,LOC552177,GO:0007389,LG8,IEA
552177,,LOC552177,GO:0007399,LG8,IEA
552177,,LOC552177,GO:0008013,LG8,IEA
552177,,LOC552177,GO:0008013,LG8,IEA
552177,,LOC552177,GO:0008017,LG8,IEA
552177,,LOC552177,GO:0016055,LG8,IEA
552177,,LOC552177,GO:0016342,LG8,IEA
552177,,LOC552177,GO:0016477,LG8,IEA
552177,,LOC552177,GO:0030877,LG8,IEA
552177,,LOC552177,GO:0045295,LG8,IEA
552177,,LOC552177,GO:0045595,LG8,IEA
552177,,LOC552177,GO:0045732,LG8,IEA
552177,,LOC552177,GO:0090090,LG8,IEA
552178,,LOC552178,GO:0007220,LG12,IEA
552178,,LOC552178,GO:0016020,LG12,IEA
552178,,LOC552178,GO:0016485,LG12,IEA
552180,,LOC552180,GO:0008817,LG8,IEA
552181,,LOC552181,GO:0005737,LG1,IEA
552181,,LOC552181,GO:0016279,LG1,IEA
552181,,LOC552181,GO:0018026,LG1,IEA
552181,,LOC552181,GO:0018027,LG1,IEA
552182,,LOC552182,GO:0005737,LG5,IEA
552182,,LOC552182,GO:0016567,LG5,IEA
552182,,LOC552182,GO:0061630,LG5,IEA
552183,,LOC552183,GO:0005737,LG2,IEA
552183,,LOC552183,GO:0008525,LG2,IEA
552183,,LOC552183,GO:0008526,LG2,IEA
552183,,LOC552183,GO:0015914,LG2,IEA
552183,,LOC552183,GO:0015914,LG2,IEA
552183,,LOC552183,GO:0031210,LG2,IEA
552183,,LOC552183,GO:0035091,LG2,IEA
552185,,LOC552185,GO:0003712,LG1,IEA
552185,,LOC552185,GO:0005634,LG1,IEA
552185,,LOC552185,GO:0006355,LG1,IEA
552186,,LOC552186,GO:0005515,LG1,IEA
552186,,LOC552186,GO:0005680,LG1,IEA
552186,,LOC552186,GO:0010997,LG1,IEA
552186,,LOC552186,GO:0031145,LG1,IEA
552186,,LOC552186,GO:1904668,LG1,IEA
552186,,LOC552186,GO:1905786,LG1,IEA
552186,,LOC552186,GO:1990757,LG1,IEA
552187,,LOC552187,GO:0005515,LG1,IEA
552189,,LOC552189,GO:0005769,LG10,IEA
552189,,LOC552189,GO:0006886,LG10,IEA
552189,,LOC552189,GO:0007165,LG10,IEA
552189,,LOC552189,GO:0035091,LG10,IEA
552189,,LOC552189,GO:0035091,LG10,IEA
552192,,LOC552192,GO:0046872,LG3,IEA
552193,,LOC552193,GO:0003333,LG3,IEA
552193,,LOC552193,GO:0005774,LG3,IEA
552193,,LOC552193,GO:0015171,LG3,IEA
552194,,LOC552194,GO:0015643,LG4,IEA
552196,,LOC552196,GO:0003924,LG5,IEA
552196,,LOC552196,GO:0005525,LG5,IEA
552196,,LOC552196,GO:0006904,LG5,IEA
552196,,LOC552196,GO:0009306,LG5,IEA
552196,,LOC552196,GO:0017157,LG5,IEA
552197,,LOC552197,GO:0019786,LG1,IEA
552198,,LOC552198,GO:0000398,LG5,IEA
552198,,LOC552198,GO:0000974,LG5,IEA
552198,,LOC552198,GO:0005515,LG5,IEA
552198,,LOC552198,GO:0071011,LG5,IEA
552198,,LOC552198,GO:0071013,LG5,IEA
552200,,LOC552200,GO:0005634,LG3,IEA
552200,,LOC552200,GO:0010468,LG3,IEA
552200,,LOC552200,GO:0016581,LG3,IEA
552200,,LOC552200,GO:0035098,LG3,IEA
552200,,LOC552200,GO:0042393,LG3,IEA
552201,,LOC552201,GO:0000422,LG15,IEA
552201,,LOC552201,GO:0005515,LG15,IEA
552201,,LOC552201,GO:0005829,LG15,IEA
552201,,LOC552201,GO:0006497,LG15,IEA
552201,,LOC552201,GO:0019898,LG15,IEA
552201,,LOC552201,GO:0032266,LG15,IEA
552201,,LOC552201,GO:0034045,LG15,IEA
552201,,LOC552201,GO:0034497,LG15,IEA
552201,,LOC552201,GO:0044804,LG15,IEA
552201,,LOC552201,GO:0080025,LG15,IEA
552202,,LOC552202,GO:0008028,LG2,IEA
552202,,LOC552202,GO:0015718,LG2,IEA
552202,,LOC552202,GO:0055085,LG2,IEA
552204,,LOC552204,GO:0008375,LG6,IEA
552204,,LOC552204,GO:0016020,LG6,IEA
552205,,LOC552205,GO:0005789,LG16,IEA
552205,,LOC552205,GO:0009922,LG16,IEA
552205,,LOC552205,GO:0009922,LG16,IEA
552205,,LOC552205,GO:0019367,LG16,IEA
552205,,LOC552205,GO:0030148,LG16,IEA
552205,,LOC552205,GO:0034625,LG16,IEA
552205,,LOC552205,GO:0034626,LG16,IEA
552205,,LOC552205,GO:0042761,LG16,IEA
552206,,LOC552206,GO:0000932,LG1,IEA
552206,,LOC552206,GO:0003724,LG1,IEA
552206,,LOC552206,GO:0003729,LG1,IEA
552206,,LOC552206,GO:0005524,LG1,IEA
552206,,LOC552206,GO:0010494,LG1,IEA
552206,,LOC552206,GO:0033962,LG1,IEA
